2018-02-19\DACH-DOMHOT\The Dude Berlin-Mitte\GERMANY\Berlin,,,,2018-03-30,2018-04-02,March    ,April    ,Friday   ,Monday   ,3,Spring,6
City Resort Hotel Leiden,,,,2018-03-24,2018-03-25,March    ,March    ,Saturday ,Sunday   ,1,Spring,6
Maritim Hotel Kaiserhof Heringsdorf,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Maritim Hotel Kaiserhof Heringsdorf,,,,2018-04-01,2018-04-05,April    ,April    ,Sunday   ,Thursday ,4,Spring,6
Marriott Hotel The Hague,,,,2018-03-27,2018-03-30,March    ,March    ,Tuesday  ,Friday   ,3,Spring,6
Marriott Hotel The Hague,,,,2018-05-19,2018-05-21,May      ,May      ,Saturday ,Monday   ,2,Spring,6
Marriott Hotel The Hague,,,,2018-05-25,2018-05-27,May      ,May      ,Friday   ,Sunday   ,2,Spring,6
Marriott Hotel The Hague,,,,2018-06-08,2018-06-10,June     ,June     ,Friday   ,Sunday   ,2,Spring,6
Mercure Bristol Grand Hotel,"Mercure Bristol Grand Hotel, City Centre, Bristol - save 56%",69,56,2018-02-25,2018-02-26,February ,February ,Sunday   ,Monday   ,1,Winter,6
Mercure Bristol Grand Hotel,"Mercure Bristol Grand Hotel, City Centre, Bristol - save 56%",69,56,2018-03-23,2018-03-24,March    ,March    ,Friday   ,Saturday ,1,Spring,6
Mercure Newbury Elcot Park Hotel,,,,2018-02-10,2018-02-11,February ,February ,Saturday ,Sunday   ,1,Winter,6
Milford Hall Hotel,"Milford Hall Hotel, Salisbury, Wiltshire - save 59%",79,59,2018-03-17,2018-03-18,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Millennium Madejski Hotel,,,,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,6
A Christmas spa break at a luxury Champneys resort,,,,2018-01-28,2018-01-29,January  ,January  ,Sunday   ,Monday   ,1,Winter,6
Moddershall Oaks Country Spa Retreat,"Moddershall Oaks Country Spa Retreat, Moddershall, Staffordshire - save 35%",249,35,2018-03-11,2018-03-12,March    ,March    ,Sunday   ,Monday   ,1,Winter,6
Copenhagen Strand Hotel,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,6
Grupotel Gran Via 678,"Grupotel Gran Via 678, Barcelona, Spain - save 37%",112,37,2018-03-25,2018-03-29,March    ,March    ,Sunday   ,Thursday ,4,Spring,6
NH Gent Belfort,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
H10 London Waterloo,"H10 London Waterloo, Waterloo, London - save 53%",99,53,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
H10 London Waterloo,"H10 London Waterloo, Waterloo, London - save 53%",99,53,2018-03-22,2018-03-23,March    ,March    ,Thursday ,Friday   ,1,Spring,6
H10 London Waterloo,"H10 London Waterloo, Waterloo, London - save 53%",99,53,2018-05-12,2018-05-13,May      ,May      ,Saturday ,Sunday   ,1,Spring,6
No Man's Fort,,,,2018-03-22,2018-03-23,March    ,March    ,Thursday ,Friday   ,1,Spring,6
H10 London Waterloo,"H10 London Waterloo, Waterloo, London - save 53%",99,53,2018-05-25,2018-05-27,May      ,May      ,Friday   ,Sunday   ,2,Spring,6
Norway city & fjord summer holiday with train travel,"Norway city & fjord summer holiday with train travel, Oslo, Balestrand & Bergen, with a scenic Sognefjord cruise - save 34%",1598,34,2018-08-23,2018-08-29,August   ,August   ,Thursday ,Wednesday,6,Summer,6
Alpenhof Murnau,,,,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Alpenhof Murnau,,,,2018-04-06,2018-04-08,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
Old Swan & Minster Mill,"Old Swan & Minster Mill, Minster Lovell, Cotswolds - save 23%",169,23,2018-03-08,2018-03-10,March    ,March    ,Thursday ,Saturday ,2,Winter,6
Hallmark Hotel The Queen,,,,2017-12-28,2017-12-29,December ,December ,Thursday ,Friday   ,1,Winter,6
Panorama Hotel Oberjoch,,,,2018-03-24,2018-03-29,March    ,March    ,Saturday ,Thursday ,5,Spring,6
Panorama Hotel Oberjoch,,,,2018-03-28,2018-03-30,March    ,March    ,Wednesday,Friday   ,2,Spring,6
Park Hyatt Hamburg,,,,2018-03-02,2018-03-03,March    ,March    ,Friday   ,Saturday ,1,Winter,6
Park Hyatt Hamburg,,,,2018-02-10,2018-02-12,February ,February ,Saturday ,Monday   ,2,Winter,6
Haymarket by Scandic,"Haymarket by Scandic, Stockholm, Sweden - save 34%",1050,34,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
DEPKG/CORE BEACH RHO Rhodos Gennadi 160218,,,,2018-09-11,2018-09-18,September,September,Tuesday  ,Tuesday  ,7,Summer,6
Haymarket by Scandic,"Haymarket by Scandic, Stockholm, Sweden - save 34%",1050,34,2018-04-27,2018-04-29,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
Peckforton Castle,"Peckforton Castle, Tarporley, Cheshire - save 39%",125,39,2018-03-25,2018-03-26,March    ,March    ,Sunday   ,Monday   ,1,Spring,6
DEPKG/CORE BEACH RHO Rhodos Gennadi 160218,,,,2018-09-20,2018-09-27,September,September,Thursday ,Thursday ,7,Summer,6
DEPKG/CORE BEACH RHO Rhodos Gennadi 160218,,,,2018-10-19,2018-10-26,October  ,October  ,Friday   ,Friday   ,7,Autumn,6
Pentahotel Liege,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Pentahotel Liege,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Hillthwaite House Hotel,"Hillthwaite House Hotel, Windermere, Lake District - save 41%",129,41,2018-03-23,2018-03-25,March    ,March    ,Friday   ,Sunday   ,2,Spring,6
DEPKG/CORE CRU 24h MSC Meraviglia Britische Inseln 240118,,,,2018-08-23,2018-09-02,August   ,September,Thursday ,Sunday   ,10,Summer,6
Holiday Inn Cambridge,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Holiday Inn Cambridge,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
DEPKG/CORE CRU Norwegen MSC Magnifica 120218,,,,2018-07-28,2018-08-07,July     ,August   ,Saturday ,Tuesday  ,10,Summer,6
Hotel Aquarion Zakopane,,,,2018-03-15,2018-03-18,March    ,March    ,Thursday ,Sunday   ,3,Winter,6
Hotel Astra Maris,,,,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Best Western Plus Birmingham NEC Meriden Manor Hotel,"Best Western Plus Birmingham NEC Meriden Manor Hotel, Meriden (near Coventry), West Midlands - save 45%",59,45,2018-02-22,2018-02-23,February ,February ,Thursday ,Friday   ,1,Winter,6
Hotel Bristol Berlin,,,,2018-02-20,2018-02-21,February ,February ,Tuesday  ,Wednesday,1,Winter,6
Best Western Plus Grand Winston,,,,2018-02-10,2018-02-11,February ,February ,Saturday ,Sunday   ,1,Winter,6
ATLANTIC Grand Hotel Travemünde,,,,2018-01-06,2018-01-07,January  ,January  ,Saturday ,Sunday   ,1,Winter,6
Best Western Plus Birmingham NEC Meriden Manor Hotel,"Best Western Plus Birmingham NEC Meriden Manor Hotel, Meriden (near Coventry), West Midlands - save 45%",59,45,2018-02-21,2018-02-22,February ,February ,Wednesday,Thursday ,1,Winter,6
Best Western Plus Grand Winston,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Best Western Plus Grand Winston,,,,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Bergresort Werfenweng,,,,2018-03-25,2018-03-27,March    ,March    ,Sunday   ,Tuesday  ,2,Spring,6
Best Western Plus Grand Winston,,,,2018-03-29,2018-04-01,March    ,April    ,Thursday ,Sunday   ,3,Spring,6
Best Western Plus Grand Winston,,,,2018-08-10,2018-08-12,August   ,August   ,Friday   ,Sunday   ,2,Summer,6
De Vere Cotswold Water Park,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
ATLANTIC Grand Hotel Travemünde,,,,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,6
De Vere Oxford Thames,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,6
Bilderberg Hotel De Buunderkamp,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Derag Livinghotel Am Viktualienmarkt,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
ATLANTIC Grand Hotel Travemünde,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,6
Bilderberg Kasteel Vaalsbroek,,,,2018-02-23,2018-02-26,February ,February ,Friday   ,Monday   ,3,Winter,6
Bilderberg Kasteel Vaalsbroek,,,,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Bilderberg Kasteel Vaalsbroek,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Bilderberg Parkhotel,"Bilderberg Parkhotel, Rotterdam, The Netherlands - save 47%",94,47,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
All-inclusive Barbados beach holiday with turtle swimming,,,,2018-04-12,2018-04-19,April    ,April    ,Thursday ,Thursday ,7,Spring,6
Bilderberg Parkhotel,"Bilderberg Parkhotel, Rotterdam, The Netherlands - save 47%",94,47,2018-06-30,2018-07-01,June     ,July     ,Saturday ,Sunday   ,1,Summer,6
Hotel Nikko Düsseldorf,,,,2018-02-09,2018-02-11,February ,February ,Friday   ,Sunday   ,2,Winter,6
Hotel Nikko Düsseldorf,,,,2018-04-07,2018-04-08,April    ,April    ,Saturday ,Sunday   ,1,Spring,6
Bovey Castle,"Bovey Castle, Dartmoor National Park, Devon - save 45%",159,45,2018-03-19,2018-03-20,March    ,March    ,Monday   ,Tuesday  ,1,Winter,6
Dorint Maison Messmer Baden-Baden,,,,2018-02-09,2018-02-11,February ,February ,Friday   ,Sunday   ,2,Winter,6
Dorint Maison Messmer Baden-Baden,,,,2018-02-16,2018-02-18,February ,February ,Friday   ,Sunday   ,2,Winter,6
Dorint Resort & Spa Bad Brückenau,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Hotel Schloss Wellness & Family,"Hotel Schloss Wellness & Family, Near St. Moritz, Switzerland - save 34%",123.03,34,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Downtown Camper by Scandic,,,,2018-01-27,2018-01-28,January  ,January  ,Saturday ,Sunday   ,1,Winter,6
Hotel Taschenbergpalais Kempinski Dresden,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,6
Hotel Taschenbergpalais Kempinski Dresden,,,,2018-03-23,2018-03-25,March    ,March    ,Friday   ,Sunday   ,2,Spring,6
Hotel Taschenbergpalais Kempinski Dresden,,,,2018-03-29,2018-03-30,March    ,March    ,Thursday ,Friday   ,1,Spring,6
Hotel Taschenbergpalais Kempinski Dresden,,,,2018-04-01,2018-04-02,April    ,April    ,Sunday   ,Monday   ,1,Spring,6
Dunston Hall,"Dunston Hall, Norwich, Norfolk - save 38%",210,38,2018-03-08,2018-03-10,March    ,March    ,Thursday ,Saturday ,2,Winter,6
Dunston Hall,"Dunston Hall, Norwich, Norfolk - save 38%",210,38,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Dunston Hall,"Dunston Hall, Norwich, Norfolk - save 38%",210,38,2018-04-20,2018-04-22,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
Hotel am Garnmarkt,,,,2017-12-30,2018-01-01,December ,January  ,Saturday ,Monday   ,2,Winter,6
Eastwell Manor - A Champneys Spa Hotel,"Eastwell Manor - A Champneys Spa Hotel, Ashford, Kent - save 38%",149,38,2018-03-25,2018-03-26,March    ,March    ,Sunday   ,Monday   ,1,Spring,6
Apex City of Bath Hotel,,,,2018-02-09,2018-02-10,February ,February ,Friday   ,Saturday ,1,Winter,6
Elite Hotel Carolina Tower,,,,2018-05-04,2018-05-06,May      ,May      ,Friday   ,Sunday   ,2,Spring,6
Arbor Hyde Park,"Arbor Hyde Park, Hyde Park, London - save 63%",99,63,2018-04-21,2018-04-23,April    ,April    ,Saturday ,Monday   ,2,Spring,6
Hôtel Duette,"Hôtel Duette, Paris, france - save 64%",99,64,2018-03-10,2018-03-12,March    ,March    ,Saturday ,Monday   ,2,Winter,6
Careys Manor Hotel,"Careys Manor Hotel, Brockenhurst, New Forest - save 33%",139,33,2018-03-29,2018-03-30,March    ,March    ,Thursday ,Friday   ,1,Spring,6
Careys Manor Hotel,"Careys Manor Hotel, Brockenhurst, New Forest - save 33%",139,33,2018-04-22,2018-04-23,April    ,April    ,Sunday   ,Monday   ,1,Spring,6
Excelsior Hotel Ernst,,,,2018-01-06,2018-01-07,January  ,January  ,Saturday ,Sunday   ,1,Winter,6
Inntel Hotel Art Eindhoven,,,,2018-04-20,2018-04-22,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
K West Hotel & Spa,"K West Hotel & Spa, Shepherd's Bush, London - save 61%",119,61,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,6
K99,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Falkenberg Strandbad,,,,2018-03-30,2018-03-31,March    ,March    ,Friday   ,Saturday ,1,Spring,6
Knoll House,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Knoll House,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Knoll House,,,,2018-03-24,2018-03-25,March    ,March    ,Saturday ,Sunday   ,1,Spring,6
Knoll House,,,,2018-04-17,2018-04-19,April    ,April    ,Tuesday  ,Thursday ,2,Spring,6
Fairmont Monte Carlo,,,,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,6
Knoll House,,,,2018-03-29,2018-03-30,March    ,March    ,Thursday ,Friday   ,1,Spring,6
Knoll House,,,,2018-05-19,2018-05-21,May      ,May      ,Saturday ,Monday   ,2,Spring,6
Knoll House,,,,2018-06-08,2018-06-10,June     ,June     ,Friday   ,Sunday   ,2,Spring,6
Knoll House,,,,2018-06-29,2018-07-01,June     ,July     ,Friday   ,Sunday   ,2,Summer,6
Knoll House,,,,2018-06-30,2018-07-01,June     ,July     ,Saturday ,Sunday   ,1,Summer,6
Feversham Arms Hotel & Verbena Spa,"Feversham Arms Hotel & Verbena Spa, Helmsley, North Yorkshire - save 38%",189,38,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,6
Champneys Tring,"Champneys Tring, Wiggington, Hertfordshire - save 51%",390,51,2018-02-25,2018-02-26,February ,February ,Sunday   ,Monday   ,1,Winter,6
Champneys Tring,"Champneys Tring, Wiggington, Hertfordshire - save 51%",390,51,2018-03-25,2018-03-26,March    ,March    ,Sunday   ,Monday   ,1,Spring,6
Le Palais Art Hotel Prague,,,,2018-04-06,2018-04-08,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
Le Relais Saint Sulpice,"Le Relais Saint Sulpice, Paris, France - save 48%",159,48,2018-03-14,2018-03-18,March    ,March    ,Wednesday,Sunday   ,4,Winter,6
Champneys Tring,"Champneys Tring, Wiggington, Hertfordshire - save 51%",390,51,2018-06-17,2018-06-19,June     ,June     ,Sunday   ,Tuesday  ,2,Spring,6
Le Relais Saint Sulpice,"Le Relais Saint Sulpice, Paris, France - save 48%",159,48,2018-05-25,2018-05-27,May      ,May      ,Friday   ,Sunday   ,2,Spring,6
Lea Marston Hotel & Spa,,,,2018-02-23,2018-02-24,February ,February ,Friday   ,Saturday ,1,Winter,6
"Fredrick's Hotel, Restaurant & Spa",,,,2018-03-17,2018-03-18,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Lea Marston Hotel & Spa,,,,2018-03-30,2018-04-01,March    ,April    ,Friday   ,Sunday   ,2,Spring,6
Lea Marston Hotel & Spa,,,,2018-04-07,2018-04-08,April    ,April    ,Saturday ,Sunday   ,1,Spring,6
Lea Marston Hotel & Spa,,,,2018-03-30,2018-03-31,March    ,March    ,Friday   ,Saturday ,1,Spring,6
Lea Marston Hotel & Spa,,,,2018-04-20,2018-04-21,April    ,April    ,Friday   ,Saturday ,1,Spring,6
Lea Marston Hotel & Spa,,,,2018-04-14,2018-04-15,April    ,April    ,Saturday ,Sunday   ,1,Spring,6
Lea Marston Hotel & Spa,,,,2018-05-05,2018-05-06,May      ,May      ,Saturday ,Sunday   ,1,Spring,6
"Fredrick's Hotel, Restaurant & Spa",,,,2018-03-31,2018-04-01,March    ,April    ,Saturday ,Sunday   ,1,Spring,6
The Washington Mayfair Hotel,,,,2018-05-12,2018-05-13,May      ,May      ,Saturday ,Sunday   ,1,Spring,6
Raithwaite Estate,,,,2018-03-27,2018-03-29,March    ,March    ,Tuesday  ,Thursday ,2,Spring,6
Resort Arcen,,,,2018-04-09,2018-04-13,April    ,April    ,Monday   ,Friday   ,4,Spring,6
The Washington Mayfair Hotel,,,,2018-03-30,2018-04-01,March    ,April    ,Friday   ,Sunday   ,2,Spring,6
Radisson Blu Hotel Köln,,,,2018-03-24,2018-03-25,March    ,March    ,Saturday ,Sunday   ,1,Spring,6
Sanctum Soho Hotel,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,6
Steigenberger Hotel am Kanzleramt,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
The Quay Hotel & Spa,,,,2018-03-25,2018-03-27,March    ,March    ,Sunday   ,Tuesday  ,2,Spring,6
Romantikhotel Waxenstein,,,,2018-03-23,2018-03-25,March    ,March    ,Friday   ,Sunday   ,2,Spring,6
Radisson Blu Hotel Köln,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
The Kimberley Hotel,"The Kimberley Hotel, Harrogate, North Yorkshire - save 40%",89,40,2018-03-17,2018-03-18,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
The Great House At Sonning,"The Great House At Sonning, Sonning, near Reading, Berkshire - save 51%",64,51,2018-04-15,2018-04-16,April    ,April    ,Sunday   ,Monday   ,1,Spring,6
The Quay Hotel & Spa,,,,2018-04-27,2018-04-29,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
The Washington Mayfair Hotel,,,,2018-03-23,2018-03-25,March    ,March    ,Friday   ,Sunday   ,2,Spring,6
Sofitel Frankfurt Opera,,,,2018-04-14,2018-04-15,April    ,April    ,Saturday ,Sunday   ,1,Spring,6
Ruby Lissi Hotel Vienna,"Ruby Lissi Hotel Vienna, Vienna, Austria - save 54%",99,54,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Roewers Privathotel - The Spa Concept,,,,2018-04-13,2018-04-15,April    ,April    ,Friday   ,Sunday   ,2,Spring,6
Rushton Hall,"Rushton Hall, Rushton, Northamptonshire - save 35%",125,35,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Sofitel Frankfurt Opera,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Romantikhotel Waxenstein,,,,2018-02-25,2018-02-28,February ,February ,Sunday   ,Wednesday,3,Winter,6
Traumhotel Liebes Rot-Flueh,,,,2018-05-10,2018-05-13,May      ,May      ,Thursday ,Sunday   ,3,Spring,6
"The Waterfront Hotel, Spa & Golf","The Waterfront Hotel, Spa & Golf, Wyboston, Bedfordshire - save 48%",290,48,2018-03-09,2018-03-10,March    ,March    ,Friday   ,Saturday ,1,Winter,6
The Westin Grand Berlin,,,,2017-12-27,2017-12-28,December ,December ,Wednesday,Thursday ,1,Winter,6
Ruby Lissi Hotel Vienna,"Ruby Lissi Hotel Vienna, Vienna, Austria - save 54%",99,54,2018-02-27,2018-03-01,February ,March    ,Tuesday  ,Thursday ,2,Winter,6
Vier Jahreszeiten Starnberg,,,,2018-03-30,2018-04-01,March    ,April    ,Friday   ,Sunday   ,2,Spring,6
SCHLOSS Fleesensee,,,,2018-01-26,2018-01-28,January  ,January  ,Friday   ,Sunday   ,2,Winter,6
The Montauk Beach House,"The Montauk Beach House, Montauk, New York - save 63%",149,63,2018-09-03,2018-09-07,September,September,Monday   ,Friday   ,4,Summer,6
The College Hotel,"The College Hotel, Amsterdam, Netherlands - save 38%",115,38,2018-03-25,2018-03-28,March    ,March    ,Sunday   ,Wednesday,3,Spring,6
Sofitel Frankfurt Opera,,,,2018-05-04,2018-05-06,May      ,May      ,Friday   ,Sunday   ,2,Spring,6
a-ja Resort Groemitz,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,6
Steigenberger Hotel am Kanzleramt,,,,2018-02-02,2018-02-04,February ,February ,Friday   ,Sunday   ,2,Winter,6
The Washington Mayfair Hotel,,,,2018-03-23,2018-03-24,March    ,March    ,Friday   ,Saturday ,1,Spring,6
SCHLOSS Fleesensee,,,,2018-01-05,2018-01-07,January  ,January  ,Friday   ,Sunday   ,2,Winter,6
Spitbank Fort,,,,2018-06-15,2018-06-16,June     ,June     ,Friday   ,Saturday ,1,Spring,6
The Shrigley Hall Hotel,"The Shrigley Hall Hotel, Macclesfield, Cheshire - save 57%",189,57,2018-03-29,2018-03-31,March    ,March    ,Thursday ,Saturday ,2,Spring,6
Tallink Silja,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
The Old Swan,,,,2018-02-09,2018-02-10,February ,February ,Friday   ,Saturday ,1,Winter,6
The Imperial Torquay,,,,2018-03-01,2018-03-03,March    ,March    ,Thursday ,Saturday ,2,Winter,6
Stanwell House,"Stanwell House, Lymington, Hampshire - save 50%",89,50,2018-04-13,2018-04-14,April    ,April    ,Friday   ,Saturday ,1,Spring,6
Resort Die Wutzschleife,,,,2018-02-16,2018-02-18,February ,February ,Friday   ,Sunday   ,2,Winter,6
The College Hotel,"The College Hotel, Amsterdam, Netherlands - save 38%",115,38,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
a-ja Resort Groemitz,,,,2018-02-03,2018-02-04,February ,February ,Saturday ,Sunday   ,1,Winter,6
The Quay Hotel & Spa,,,,2018-02-25,2018-02-27,February ,February ,Sunday   ,Tuesday  ,2,Winter,6
The Richmond,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
Tivoli Hotel,,,,2018-02-16,2018-02-17,February ,February ,Friday   ,Saturday ,1,Winter,6
The Washington Mayfair Hotel,,,,2018-06-02,2018-06-03,June     ,June     ,Saturday ,Sunday   ,1,Spring,6
The Quay Hotel & Spa,,,,2018-02-16,2018-02-18,February ,February ,Friday   ,Sunday   ,2,Winter,6
Queens Hotel Cheltenham - MGallery by Sofitel,,,,2018-01-13,2018-01-14,January  ,January  ,Saturday ,Sunday   ,1,Winter,6
The College Hotel,"The College Hotel, Amsterdam, Netherlands - save 38%",115,38,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,6
The Richmond,,,,2018-05-19,2018-05-20,May      ,May      ,Saturday ,Sunday   ,1,Spring,6
Thrilling British Grand Prix break,,,,2018-07-06,2018-07-08,July     ,July     ,Friday   ,Sunday   ,2,Summer,6
Steigenberger Hotel am Kanzleramt,,,,2018-03-23,2018-03-25,March    ,March    ,Friday   ,Sunday   ,2,Spring,6
Rowhill Grange Hotel & Utopia Spa,"Rowhill Grange Hotel & Utopia Spa, Dartford, Kent - save 40%",169,40,2018-02-26,2018-02-27,February ,February ,Monday   ,Tuesday  ,1,Winter,6
Sofitel Frankfurt Opera,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,6
Steigenberger Muenchen,,,,2017-12-30,2018-01-01,December ,January  ,Saturday ,Monday   ,2,Winter,6
Stanwell House,"Stanwell House, Lymington, Hampshire - save 50%",89,50,2018-04-06,2018-04-07,April    ,April    ,Friday   ,Saturday ,1,Spring,6
The Montauk Beach House,"The Montauk Beach House, Montauk, New York - save 63%",149,63,2018-09-09,2018-09-11,September,September,Sunday   ,Tuesday  ,2,Summer,6
